1 0.631260348454816 4 7
1 2.00812787251198 8.5 1
1 1.4135962628352 5 7
1 1.92645158368396 9.25 30
0 2.40896646969486 5 90
1 2.28749937738758 9.5 7
1 3.05305923460401 3.5 30
1 4.94423539889976 5 30
1 4.19972167510423 9 365
1 1.34750798071036 7.5 7
0 2.87519180119852 4 365
1 1.9212382742262 7.5 30
1 2.29728331332444 2.5 1
0 3.73160904707038 6 180
1 3.53654252228444 7 180
1 1.90115842936211 7 1
0 4.19829080728232 8.5 180
1 3.31305908368086 7 90
1 2.1312794041005 5.5 15
1 1.9170646079001 8 15
1 1.79952817584854 9.5 1
1 1.57391020853538 5.5 7
1 1.70832514509675 0.5 7
0 1.66107782983454 3.5 365
0 1.95239828838385 2.5 365
1 2.10947708424646 6.5 1
1 1.49231995292939 3.5 15
1 2.26438482495723 2 7
1 1.91116061792127 6 30
1 1.21908246356179 1.5 1
1 2.15594527081703 8 30
1 6.56473816477228 9.25 365
0 4.8004570324556 1.5 365
1 1.46451161071309 4 15
1 5.16142875471269 6.5 90
1 1.53181945104734 3 30
1 1.98201061075088 2.5 15
1 1.42739930719836 6.5 15
1 2.08230387826916 9.25 1
1 1.38132053401205 5 180
1 1.59208343710634 5 30
1 2.03524764729082 0.5 1
1 1.78417925091344 3.5 7
1 1.72836967103649 3 7
1 1.32550702983281 9.25 30
1 2.50402952297009 8.5 15
1 3.35969209176255 4.5 1
1 1.64588195338729 9.5 1
1 2.0445730414358 3.5 90
1 2.40383949526586 6.5 365
0 2.26604752955609 4.5 365
1 2.62004633716424 5 15
1 2.32223142927978 1 7
1 1.55064381504781 7 30
1 3.08892058534548 4.5 15
0 1.79214954681811 0.5 180
1 2.07871372834779 6 365
1 0.992098530638032 6.5 1
1 2.10839970718371 9.5 7
1 1.13836521844496 7.5 1
0 1.98068660523859 2 90
0 1.62968748819549 2.5 365
1 1.72939090011641 2 15
0 2.28937882528407 3.5 365
1 1.55164572439389 7 1
1 1.59277924938942 7 15
1 1.58539820538135 6.5 180
1 1.83713917000568 3.5 30
1 1.48207566395285 9.5 180
1 1.35012006910983 9.25 90
1 1.40874972642632 3 180
1 1.8359697223641 9.5 365
1 1.66502962107188 9 180
1 1.93242289088084 5.5 180
1 1.68345551556558 8.5 7
0 1.87499256644514 0.5 30
1 1.8134927211504 5.5 30
1 1.58396794131841 1.5 7
0 2.56464277359191 4 365
1 1.93054465047317 8 90
0 2.95810726977652 2.5 180
1 1.87297938976553 1.5 1
1 1.91157387912972 7.5 7
1 1.21332427720813 9.5 30
1 1.94541903446611 3.5 180
1 1.34961171862597 2.5 30
1 1.34460368131477 6.5 15
1 1.21259224041023 9.25 1
1 1.3052041024248 2 180
1 2.11724814538093 0.5 90
1 0.96404567305899 9.5 7
1 1.58113458156913 2.5 15
1 2.72258824062123 5.5 90
1 1.17788614941128 8 180
1 1.4689850347529 1.5 30
1 1.14335906782299 7.5 90
1 2.24263714369795 8 365
1 1.20056510222093 9.25 7
1 1.44830899499652 8.5 90
1 1.55989404333354 3 90
0 4.03890239760926 0.5 365
1 1.53865803316034 3 7
1 1.13455047657862 8 15
1 2.13948455553304 0.5 7
1 1.13401465582956 4.5 7
1 1.73839480178413 7 7
1 1.18545556083836 2 15
1 1.19026436339209 9.25 30
1 2.77213671730533 2.5 365
1 1.40255775166588 6 180
1 2.00475416393101 5.5 7
1 1.06319726505035 9 7
1 0.980879802576055 8.5 15
1 1.39768887681407 4.5 365
1 1.19815677662291 6.5 1
1 1.08147011101255 8.5 365
1 1.1444234644207 5 30
1 1.28824409276467 8.5 7
1 1.418183190322 2.5 7
1 1.41527617408906 5 7
1 1.42366908918007 1.5 7
1 1.04388809647799 6 90
1 1.14946742436268 7.5 15
1 1.71804508441073 9.25 15
1 3.08357777324954 0.5 30
1 1.25442912449898 4.5 180
0 9.41529156950173 1 365
1 1.18812862716686 4.5 30
1 1.59872278445664 2 7
1 1.73492932448858 8.5 180
0 5.69088636826723 2 365
1 1.42205136332427 6 1
1 1.50382183582747 7.5 7
1 1.50221075113041 3.5 90
1 1.09454142045252 2.5 180
1 1.34129246001976 9.5 1
1 4.9875106975478 4.5 365
1 1.66374908495345 1 7
1 2.52203189265492 1.5 7
1 1.62135464541643 5 1
1 7.22742677745373 2.5 7
1 1.82404582399431 0.5 365
1 0.928355483107225 6.5 90
1 1.7947359762129 9.5 30
1 0.850085203044728 6.5 30
1 1.65336442603075 7.5 90
1 1.64374802840575 0.5 7
1 1.48184624208443 8 7
1 1.72151508976822 2.5 90
1 1.91838046291923 3.5 1
1 1.98585523783731 9 30
1 1.2443351671991 2 15
1 1.13861878995158 9 7
1 2.02635845653458 3 15
1 2.89395367791894 4.5 15
1 1.4286937293873 1 365
1 2.43945270815857 2 1
1 1.56379632774133 5 7
1 1.82638864361798 6.5 1
1 1.88799625680076 5.5 7
1 1.56548167266737 9.5 365
1 2.6715705585375 0.5 1
1 1.61097602390782 5.5 1
1 1.49689872987801 4 15
1 1.48273555359265 7 90
1 1.72793105269921 2 30
1 1.12879198834707 1.5 15
1 1.69833020142323 6.5 365
1 1.38878036632013 2.5 15
1 2.48507112831794 9.25 1
1 1.94848634411756 1.5 365
1 1.50761997479276 5.5 30
1 1.41967624351855 3.5 30
1 1.23319734051802 5 180
1 1.44249496252996 8.5 7
1 0.970787656500761 5 30
1 3.75340231082191 0.5 30
1 1.05204374108507 5 15
1 1.45742519263149 2 7
1 1.15613695880165 6 15
1 1.2056157033212 7 30
1 1.06750043393913 7 7
1 3.04127419683573 7.5 365
1 0.840973835351178 9.25 90
1 0.557247843506048 5.5 7
1 1.00860603591718 5.5 365
1 0.607789475267055 7 1
1 0.940715282966266 2 30
1 0.683923113494529 8.5 1
1 0.926866656111088 7 30
1 0.858378802629886 6.5 30
1 0.551006361929467 6 180
1 0.940005886484869 2 365
1 1.01764042653667 4.5 7
1 0.737835435109446 4 180
1 0.716743719196529 1 365
1 1.78233361255843 0.5 15
1 0.778207340001245 5 30
1 0.811043642970617 6.5 90
1 0.839404106955044 1.5 90
1 0.791895673435647 9 365
1 0.803959941738867 5 90
1 0.533335748303216 6.5 180
1 0.789733976314892 1.5 15
1 0.926021417733864 5 7
1 0.581483846137417 8.5 15
1 0.553201566712232 4.5 1
1 0.852364327933174 4.5 30
1 0.791319100128021 4 1
1 0.479446066994569 5.5 90
1 0.605853879416827 6.5 1
1 0.950106484946446 9.25 30
1 0.700580346703646 9.5 90
1 0.739295282503008 5 365
0 1.82109956454951 0 1
1 1.06273661013984 4.5 15
1 0.640576271442114 6.5 7
1 0.67843751651526 5.5 15
1 0.723593470538617 9.25 15
1 0.587926675580093 9.5 15
1 0.878802176492172 9 30
1 0.597904412599746 0.5 7
1 0.828974167408887 8 90
1 0.785431713055004 2.5 30
1 0.776971178886015 9 1
1 0.666206917376257 9.5 365
1 0.674200759211089 0.5 1
1 0.926527655145037 5.5 1
1 0.595466503669741 3.5 1
1 0.700621702999342 3 7
1 0.715380168592674 5 180
1 1.3711215256626 0.5 365
1 0.606156957757776 3 90
0 5.17544039183122 7.5 180
1 3.73535284928221 8.5 1
1 3.16917415683565 5.5 15
1 1.28235670567665 7.5 7
1 1.77219195968064 8.5 7
1 0.970820862290566 6 1
0 2.69310783580295 2.5 180
1 1.48802342517593 7.5 1
1 1.76614820348914 8 7
1 2.65042088342307 2.5 1
1 3.6123839495267 0.5 7
0 1.62921868279227 1 30
0 4.69394130121509 9.5 90
0 1.85411699005635 5.5 365
0 1.4054342789459 2.5 365
0 1.48402544770215 4.5 90
0 1.11079475046427 9.5 30
1 1.63099006089033 5 1
0 3.0330937988183 7 30
0 1.41491543843586 0.5 180
1 5.13248054818541 9.5 7
1 5.10354019032093 9 1
1 3.0182728459622 6 7
0 7.86460005886329 4 15
1 4.77095881727291 2.5 7
0 1.85294874987449 0.5 30
0 1.13712060495163 8.5 90
1 8.58388824741996 4.5 30
1 4.29390386922751 2 7
1 1.19566664402373 7 15
0 2.4650371678581 4 365
0 6.25079761823872 3.5 180
1 1.40835095505463 4.5 7
0 2.63149448708282 5 30
1 4.64028919227712 9.5 180
1 3.22632374138629 4 1
0 1.63360667738016 5 180
1 2.48818794479303 9.25 30
1 1.47216826280055 9.25 1
1 8.97042209090432 9.25 90
0 3.17394009373675 2 180
1 2.26073248960893 9.25 7
1 1.87913272506557 3 15
1 1.98504199778836 3.5 1
0 1.96833676710958 1 1
1 2.53525383565284 7 1
0 1.43613907189865 8.5 365
0 1.20028949413972 3.5 365
1 1.35431577199779 6.5 7
0 3.39336397322768 4 30
1 0.885675560230084 9 15
1 1.58245537243965 6.5 30
1 1.18727561698142 9.25 30
1 2.73792335243525 9.25 365
1 1.31673576951653 7 90
1 4.63245001426367 3 365
1 2.54998694416463 1.5 1
1 0.853462513150589 3.5 15
1 3.8112775247937 9.25 90
1 1.59180033175471 3 15
1 1.29029898617227 5.5 90
1 2.24225653131362 0.5 1
1 1.20304887712336 5.5 365
1 2.52905112000917 8 365
1 0.708980452471224 6 180
1 0.577483589646363 6.5 90
1 1.96806980419387 2.5 7
0 2.58341501405812 2 180
1 0.909026034692943 5 30
1 2.22694633825267 5 30
1 3.796338630631 9 7
1 0.601762915088329 5.5 180
1 0.743628375084882 5 365
1 1.94889085774412 9 365
1 0.843671391419775 9.5 180
1 3.04127183456512 0.5 15
1 1.78234971828169 2 365
1 1.48472829523962 4 15
1 1.01310624733014 5 7
1 0.560049446145058 3 30
1 0.833202875604911 4.5 365
1 1.95871035516393 2.5 15
1 1.69921740456084 4 1
1 1.21313824544632 3.5 90
1 1.84120693272416 4 180
1 0.726963091983635 9.5 7
1 0.990598289308764 4.5 7
1 2.88801564889036 1.5 90
1 0.517272492637858 2.5 30
1 2.1665483843226 2.5 180
1 1.49637681706372 6 90
1 1.26291856026546 9.5 365
1 0.672354382157209 4.5 30
1 1.00502762856377 0.5 30
1 1.56069846454375 3.5 7
1 0.961355029667175 9.25 15
1 0.557965040548879 9.25 180
1 0.928058876534124 8 7
1 1.45570238129403 6 365
1 0.700631962796251 7 7
1 2.46573741320754 7.5 15
1 1.87418793460529 9.25 7
1 1.83895498982747 5 30
1 6.14280004648026 3.5 180
1 1.99529657876701 6 30
1 1.94618339448061 9.5 1
1 1.81232591590378 2 15
1 2.18564793921541 1 1
1 3.23312620088109 2.5 90
1 3.78475772746606 5 15
0 2.39558999544533 1 90
1 2.81148551254591 8.5 1
1 3.512716685349 3.5 1
1 2.48557413223898 5.5 30
1 2.15747933328384 8.5 15
1 1.99367524025729 7 1
1 1.87635746726301 9.5 15
1 2.47410733556899 5 1
0 3.81489331193734 5.5 365
1 1.77686868245655 7.5 30
1 2.10726734576747 4 1
1 4.46125948811823 2.5 30
1 2.91380794187717 9 7
0 2.88068717463466 4 90
0 3.90164080906834 4 180
1 8.91119285054447 3 30
1 1.570401742385 3 90
1 3.04705383381224 8 1
0 2.18699186010053 0 1
1 1.92597235785797 3 7
1 2.18760254113295 6 90
1 2.39105622461648 5.5 90
1 2.15525063431414 7 7
0 1.67030921953847 2 365
1 2.73980761886924 1.5 1
1 1.9349777145253 8.5 90
0 2.09868973751145 2 180
0 3.4334857268841 6.5 365
1 2.34095955106022 6 7
1 1.95381222841388 1.5 15
1 5.02548257536546 1 30
1 7.00839407189051 6 180
1 1.67500086787914 3 1
1 2.13463388571108 9.5 180
1 1.98739425151143 6.5 15
0 4.16242757030705 1.5 90
1 1.81431734585203 1.5 7
1 1.8684729502711 8 7
0 3.32072134621558 8 365
1 3.84185263056133 6.5 90
1 1.65439709964266 5 180
0 2.48445480190276 1.5 7
1 1.9080087360926 6 365
1 1.77257399186783 7.5 90
0 2.87826467574632 3.5 30
0 1.38246533411439 2 30
0 2.4414973307139 1.5 30
1 3.45260671447613 8.5 365
1 1.34378866753832 6.5 15
1 1.11192790159839 6.5 7
1 1.64137809246313 9.5 365
1 1.88571118078835 9 1
1 2.4507707470766 8 1
0 2.28808900306467 4 90
1 1.2722701606981 1 1
0 2.04293030296685 2.5 15
1 1.49591918362421 4 15
1 1.41390620023594 6 30
0 3.85134158140863 4 30
0 2.32091876854247 1 90
1 1.8937876864511 6 180
1 1.881236274392 5.5 365
1 1.64454047233448 9.25 30
1 1.74539008269494 5 30
1 1.36078208225081 7 30
0 1.57514259537857 1 180
1 2.0272337175702 2.5 7
1 1.57417993506533 8 180
0 1.85030526504852 3 180
1 1.52671676686441 5 1
1 1.73294402290776 9 15
1 1.65385252791748 5.5 90
1 1.66207513822883 8.5 90
1 1.26144242074224 6 15
1 1.15329663612647 7.5 1
1 1.97243513212015 3 1
1 2.09165317060251 4 180
1 1.97618676032289 3.5 1
1 1.33365945250262 7.5 15
0 1.88255906444101 2 180
1 3.48108413240698 3.5 7
0 3.40326712843671 2.5 90
1 2.15838856279152 9.25 7
1 1.45216145766608 7 365
1 1.07986820398946 8 365
0 1.47146809470723 2 365
1 1.10798126600275 8.5 15
1 1.27632094110595 9.5 180
0 2.91030897804012 3.5 180
0 2.18040749298234 0.5 30
1 1.78499964077946 8.5 1
1 4.61155710057028 6 365
1 5.28174190864775 3.5 90
1 2.02033245047733 5.5 90
1 1.18542297691238 9 7
1 1.77577221714819 7.5 365
1 1.87988290034809 2 15
1 1.13479168565937 4.5 15
1 2.62997179972808 6 15
1 1.45417893498234 9.5 90
1 0.902835543089168 4.5 365
1 1.21720548646499 7 1
1 1.08116166284344 7 15
1 2.52950191593936 4 15
1 2.39121583562064 9.25 7
1 8.4127578610296 3.5 365
1 2.63747225101633 1 1
1 1.34008012717004 9.5 15
0 4.01597049446173 1 180
1 1.90458847586342 6 7
1 1.4070009846846 8 7
1 1.52005835663203 4.5 180
0 3.42443522480153 1.5 365
1 1.40920067835214 6.5 180
1 8.32761851691066 2.5 90
1 1.52495884064319 7.5 15
1 1.38037645038821 6 180
1 1.99216447804156 6.5 15
1 1.06049836781313 9.25 365
1 1.10960765337677 9.5 1
1 1.17882782016295 7.5 30
1 1.24997751102273 8 15
1 1.85539466796945 3 1
1 1.68547248284904 9 180
1 1.67667702870222 3 15
1 1.43066935045135 5 30
1 3.75666684979842 7 365
1 1.48882524223154 7.5 7
1 2.65978946694759 5 180
1 4.1227538945177 0.5 7
1 2.63410463985292 4.5 1
1 0.610254852939761 1.5 90
0 4.88605212492166 4 180
1 1.13505853473271 6.5 30
1 1.21109904990863 0.5 30
0 3.29845499216117 0.5 180
1 1.81125106935906 7 30
1 1.8245452245792 9 90
1 2.69787160695705 8.5 365
1 1.74021125752915 9.25 180
1 1.06893973377009 9.5 90
1 1.58842031989479 5.5 90
1 1.57021783216624 9.25 30
1 1.60332009755075 6 180
1 1.39818772046419 4 30
1 0.986660866823513 7 180
1 2.08770821924554 3.5 365
1 2.75303721940145 3 365
1 1.91201014026592 3.5 90
1 0.892666902931524 5.5 30
1 2.08415828134457 5 1
1 5.34889278764604 4.5 365
1 1.65497501459322 3.5 180
0 2.57051577337552 0.5 15
1 1.62955522538687 7.5 90
1 1.60313807266357 8.5 180
1 1.74295038478158 1.5 7
1 1.35332477645716 6.5 30
1 1.93197552232596 9 365
1 1.80621142536984 9.5 180
0 2.08217744014109 1.5 90
0 3.91404290233913 1.5 365
1 5.75569514486415 1.5 15
1 2.24500910728238 2.5 180
1 1.7565394625708 4 180
1 1.78243891602324 2.5 7
0 1.9685706730379 2 365
1 1.99282405409031 3 30
1 1.11505149523145 8 7
1 0.964508771299734 6 30
1 1.40117950912099 9 180
1 1.96667556163447 7.5 7
1 1.36761689890409 6 365
1 0.929653875020449 7.5 1
0 1.81526074836438 0.5 180
1 1.72631095643737 2 7
1 1.91685870342189 4 15
1 1.0617474871251 6.5 365
1 1.66670761974819 7 30
1 1.52853172032337 4 90
1 1.30221865081694 9.5 30
1 1.43660734606965 5 15
1 1.28358872157696 8.5 30
0 4.37877143168589 0.5 30
1 1.47503210337891 9 7
1 1.64399073393724 3 15
1 1.40026576236414 9.25 7
1 1.32537897699512 9 1
1 1.74256792123197 9.25 15
1 1.02356875016994 5 30
1 0.743076866419869 9.5 1
1 1.6188048904587 9.5 365
1 1.67996223058435 3.5 15
1 1.12166416017863 6 15
1 1.2284750300023 6.5 365
1 0.945911141679972 1.5 7
1 0.971649700819398 4 30
1 0.916193693788955 8.5 180
1 1.11621790339996 3.5 1
1 0.692279247290571 2.5 15
1 0.914567544517922 1 180
1 0.795292951384909 2 7
1 2.00951962941326 5 90
1 0.708515685240855 0.5 365
1 0.875939329867833 8.5 365
1 0.739787438404164 6.5 180
1 0.6864016247564 4 1
1 1.44070849033597 3 15
1 0.70432337760576 4.5 15
1 0.843430531997001 5 30
1 0.939077209332026 8.5 15
1 0.612902514971211 4.5 1
1 0.706507978000445 3.5 365
1 0.728797422299976 9.25 1
1 1.18603485821222 0.5 90
1 0.882942306867335 8 7
1 0.785275847680168 6.5 90
1 1.02138384789578 0.5 180
1 0.800450021051802 3.5 180
1 0.74455147923436 7.5 30
1 0.729574424025486 6.5 15
1 0.580296214553528 2.5 180
1 0.689090944215422 9.25 365
1 1.02185536175966 1 30
1 0.888300720791449 4 365
1 1.0130094960914 9 180
1 0.785235699571786 9.5 180
1 2.73471338175295 5.5 15
1 3.48922098785988 7.5 1
1 0.778176575608086 9.25 180
1 1.06128774600802 2.5 7
1 2.83395889920939 2.5 365
1 0.807682415790623 7.5 15
1 0.929815674913698 5.5 365
1 1.49068141299358 9.25 15
1 1.39809867016447 1 1
1 0.811572556078318 5 30
1 2.01285856335016 2 1
1 1.0561569386482 5.5 180
1 1.2459684357309 9 1
1 1.9990026217406 6 15
1 2.15474848951862 3.5 15
1 2.12141842644269 2.5 180
1 1.45551629569354 4 30
1 1.30620508741413 3 30
1 1.7189038498982 9.5 90
1 7.4551335246183 2 180
0 2.43635661102735 0.5 15
1 1.31944208398909 5.5 30
1 1.2605077150406 8 7
1 1.72769490609562 3.5 180
0 2.05317227566138 1.5 180
1 3.28334749606438 1.5 90
1 1.3854767356388 1.5 15
1 2.86037760909994 4 15
1 1.56344083424801 8 15
1 4.87362577486238 5 15
1 2.33094363031842 4.5 90
1 1.49896775576326 7.5 180
1 1.40714073327217 3.5 7
1 1.99321486950885 9 30
1 3.90027515444399 2.5 7
1 2.94524169970919 1 30
1 1.40155855446574 9.25 90
1 1.37742133646861 9.5 180
1 1.77351272457236 6.5 365
0 2.04590656823666 1 90
1 2.81313375705804 8.5 365
1 0.986707157487217 8 180
1 1.59319615357344 9.25 180
1 3.54701035564813 2.5 1
1 1.94797241512561 6 365
1 1.30790884131738 5 30
1 1.98907683646348 1.5 7
1 2.82790032858566 8 30
1 1.71089433495763 9.25 7
1 1.37780893746321 8.5 7
1 1.29223847120966 8.5 30
0 2.22279087809466 1 365
1 1.2162553940384 3 1
1 2.34460928219869 7 1
1 1.56520466026814 8 90
1 2.49551315624649 8 365
0 4.88013409062478 0.5 30
1 2.36200695206435 2 1
0 4.9030309250652 1 180
1 2.65157025192593 9.5 7
1 1.60266370029149 8.5 180
1 1.91698395712228 8 1
1 1.27369188437751 7 90
1 2.55971636301001 2 7
0 3.43804859200372 7.5 90
0 2.00262838150957 6 90
0 3.74290220772582 3 90
1 1.71858688646807 9 7
0 2.51853768166893 2 90
1 2.24271942548148 8 7
1 1.6006786036096 7.5 1
0 1.62230698059193 0.5 90
0 1.44919695050976 2.5 30
0 1.53194885719586 3.5 90
0 4.93198236475837 6.5 180
0 2.26263650181045 3 365
0 3.64701443089234 1 7
1 1.94489817172416 0.5 1
0 3.64349613681952 5.5 90
0 2.95470864268737 1 90
0 4.62505188389514 9 365
0 2.97917218208204 2 30
0 2.4355367322878 2.5 365
0 2.82010997121688 6.5 90
1 6.23176486747161 6.5 15
0 1.86951521197989 3.5 365
1 3.63275771768167 5.5 30
1 4.67196337713904 9 180
1 1.93031513711685 8.5 15
0 2.16272510063573 4.5 90
0 3.09492481174675 9 90
1 1.66844357371701 8 15
1 3.71298448237576 5.5 7
1 2.38524339018113 4 15
0 4.01972991697039 0 1
0 2.25332954989699 5 90
1 1.50186600899269 9.5 15
0 4.03262036686283 2.5 15
1 2.7648716977319 3.5 7
0 2.84044423179421 4 365
1 1.61650202177407 8.5 30
0 9.05459679987689 5 30
1 2.56797824121531 4 7
0 2.09458792490023 8.5 180
0 5.58998033317312 6 15
1 2.57261888769972 9.25 30
1 3.2599583117626 2 1
0 7.51448296472427 8 180
0 3.45153674436278 9.5 365
0 1.63059421586968 4.5 180
0 2.3466402631102 7.5 365
1 2.7564926939931 9.25 7
1 3.1789814002841 8.5 7
1 2.99602618419794 0.5 1
1 1.83983958631688 5.5 1
0 2.31910459340452 2 180
0 1.74374502857972 0.5 30
0 2.0853697227476 0.5 180
0 3.29437571033759 2.5 365
0 1.16346407823312 2 30
0 1.66814985427209 7.5 180
0 1.42511255975114 6 15
0 2.54454709699166 2.5 180
0 1.67601084920534 2 15
0 1.65317318127109 8 180
0 0.963116022199756 4 7
1 1.72955382114469 8 1
0 2.41200204667803 4.5 30
0 1.90271758407471 1.5 1
1 1.82336533657781 7.5 1
0 1.24629326362083 7 1
0 1.86687535941382 1 365
0 4.93331783734357 6.5 7
0 1.3502216479983 1.5 7
0 1.84746512270249 6 180
0 2.93119176740311 8.5 30
0 2.30217663315398 3 7
0 1.03423989905514 8 30
0 3.02952469069624 9.5 90
0 1.9265791948219 1.5 15
0 1.85410022383621 8.5 7
0 1.20270052842261 1.5 90
0 3.01922881288101 7 15
0 1.45526574364885 9.25 90
0 1.83669198852294 8.5 15
0 1.65463785418706 5.5 15
0 1.66712470397852 9.5 365
1 3.58210182978473 9 1
0 1.72422128877315 4 90
0 1.61354731886695 2.5 90
0 1.81802284249807 3.5 90
0 2.5601827520577 3.5 15
0 4.44521649357011 5 7
0 1.95177839124517 5.5 90
1 2.88075684829619 6 1
0 1.87426483351192 6.5 365
0 5.20258611971803 9 365
0 1.85844352843742 5.5 30
0 1.33919765990413 5 180
0 1.34074474331283 7 90
0 0.975072184647615 8.5 180
1 7.36023316433693 8 7
0 2.15154414017616 7.5 7
1 1.88808602251811 5.5 30
1 1.4317607858693 9.25 30
1 2.18086831522442 1 1
1 2.21161802679035 6 30
1 2.26249926797163 2.5 7
1 2.21829321818905 8 15
1 2.25523332228477 5 30
1 1.70882484874937 7.5 15
1 2.24626484507871 9.5 365
1 1.81044122734374 4 180
0 3.5287745938831 0.5 30
1 1.45140057366871 8.5 15
1 1.89502746086737 9.5 30
1 2.6966125056374 3.5 90
1 3.07469585361105 1.5 90
1 1.62366023749701 1.5 30
1 1.46320750900941 9.25 365
1 1.53456682345677 6.5 30
1 2.63098625477505 1.5 15
1 2.25585788570925 4.5 15
0 2.62445686527735 2 180
1 1.45404191246189 5.5 1
1 1.68015168227612 9.5 180
1 1.76474365127797 7.5 7
1 1.81187087083254 7 90
1 1.63350020557164 5.5 180
1 1.54040282378719 6.5 7
1 4.24598078795816 3 15
1 1.57361305563927 7.5 30
1 2.27550401272174 9.5 7
1 1.59092001301633 9.5 90
1 1.85495669109969 2 1
1 2.64664109246951 4 7
1 1.5735279290634 0.5 15
1 2.51093936874713 0.5 7
1 1.70905909776684 9.25 7
1 1.43901526059881 6 7
1 4.14884442182438 4.5 30
1 1.77651858868603 8.5 7
1 1.67534504940659 4 1
1 2.22486456723982 5 180
1 1.38039474581865 7 1
1 1.94360122847911 7 180
1 1.51084971416185 7.5 1
1 1.80689428667847 5 90
1 1.43490141316124 9.25 15
1 3.1862177054827 0.5 1
1 1.84497122299126 5 7
1 1.44215377482033 9 30
1 2.32686884530358 1 15
0 4.4972629692752 5.5 180
0 2.09882440802357 1 180
1 1.47615218216833 1.5 90
0 2.84651738725461 4.5 180
1 1.76001640950562 8 7
1 2.35662148920801 9.5 365
1 1.68754803463253 9.25 90
1 3.17321839434408 9 90
1 3.19488823967367 6 15
1 3.07466053513826 4 7
1 1.65668270789456 4.5 1
1 1.76543311616979 2 1
1 1.92529388290132 9.5 180
1 1.35283848832114 7.5 1
1 7.41620828118539 9.5 90
1 2.25175550922904 9.25 1
1 2.3794194126026 9 15
0 1.95449109099036 3 180
1 2.04670581281698 9.5 15
1 1.36974637713956 0.5 30
1 1.95070386396128 9.5 30
0 2.40753865259739 3 90
1 2.23615198897369 2.5 15
0 1.73160254703544 2 180
1 3.90244977381008 2 30
1 1.70777585991436 0.5 1
1 2.4094066073917 7 30
0 1.54333637011769 2 365
1 1.50815011498116 4.5 15
1 4.05776924902057 4 30
0 1.47347341183104 3 30
1 2.0358974544738 8 90
0 1.12617056588624 1 90
0 1.69332426523943 3.5 30
1 2.1049812932838 3.5 15
1 1.56355030950454 5.5 1
0 1.46580296397497 6.5 365
0 1.55283915242944 1 1
0 1.16020217863661 0.5 90
0 1.43323027584029 1.5 180
0 2.88778445709477 0 1
0 3.9949123286824 6.5 90
1 2.09704248540629 7 1
0 1.18212136634793 5.5 365
1 1.38173231978362 3.5 7
1 2.4154557260299 4.5 7
1 1.45834714376178 5.5 15
0 4.26908027677609 6 90
1 1.45628871070676 8.5 1
1 1.75733492236304 9.25 15
1 2.66474558322898 5 90
1 1.3250727349232 5 1
1 1.94553287727285 5 7
1 2.63687357254548 4.5 7
1 1.99313402847292 7 180
1 4.80364377969272 5.5 365
1 4.45636961114087 8 90
1 1.93813622304879 7.5 180
0 4.81095319426913 0.5 90
1 1.52022450474124 0.5 15
1 1.58767705271293 8 365
1 1.47768415866904 2.5 365
0 2.69568215064737 0.5 180
1 1.59205080788797 7.5 15
1 2.12267524452727 4 90
1 1.16564877016208 4.5 180
1 1.76870082959158 3.5 7
1 2.24031413517787 6 180
0 2.63523292381978 1 90
1 1.46613018811695 4 180
1 3.68861000376091 4 365
1 1.54361559736208 6.5 1
1 2.42888097191553 8.5 90
1 2.13010117987869 3.5 15
1 1.86941613432373 1.5 1
1 1.84821357956025 4 7
1 2.01511600458071 3 15
1 1.91979144592642 8 1
1 1.76256748998003 5.5 7
1 1.25207096054783 9.25 15
1 1.27531625126721 5.5 30
